Check Name,Semantic Anno Name,Arti Anno Name,Scan Index,Object Index,Scan Id,Repeat,Model Cat,Model Quality,Model Issues,Semantic Annotation Status,Semantic Anno Time,Arti Anno Status,Arti Anno Time,Comments,Model Link,Semantic Anno Link,Arti Anno Link,Other Info
,,,211,66,20211124T153300-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153300-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153300-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153300-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30269129
,,,212,66,20211124T153339-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153339-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153339-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153339-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30269129
,,,213,66,20211124T153504-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153504-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153504-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153504-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30269129
,,,214,66,20211124T153558-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153558-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153558-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153558-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30269129
,,,215,67,20211124T153744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06933279/Showroom/BATHSTUD
,,,216,67,20211124T153844-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153844-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153844-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153844-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06933279/Showroom/BATHSTUD
,,,217,68,20211124T153943-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T153943-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T153943-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T153943-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06881485/Showroom/STEVIDCOM/01
,,,218,68,20211124T154036-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154036-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154036-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154036-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06881485/Showroom/STEVIDCOM/01
,,,219,68,20211124T154143-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154143-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154143-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154143-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06881485/Showroom/STEVIDCOM/01
,,,220,69,20211124T154311-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154311-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154311-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154311-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.90501309
,,,221,69,20211124T154347-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154347-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154347-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154347-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.90501309
,,,222,70,20211124T154516-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154516-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154516-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154516-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.07307046/Showroom/STEVIDCOM
,,,223,70,20211124T154611-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154611-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154611-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154611-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.07307046/Showroom/STEVIDCOM
,,,224,70,20211124T154725-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154725-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154725-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154725-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.07307046/Showroom/STEVIDCOM
,,,225,71,20211124T154903-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T154903-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T154903-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T154903-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.90382956/Showroom/STORCOM/02
,,,226,71,20211124T155004-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155004-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155004-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155004-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.90382956/Showroom/STORCOM/02
,,,227,71,20211124T155115-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155115-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155115-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155115-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.90382956/Showroom/STORCOM/02
,,,228,72,20211124T155248-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155248-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155248-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155248-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.90347180/Showroom/HOME/01
,,,229,72,20211124T155317-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155317-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155317-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155317-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.90347180/Showroom/HOME/01
,,,230,73,20211124T155419-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155419-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155419-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155419-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.60481204
,,,231,73,20211124T155453-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155453-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155453-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155453-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.60481204
,,,232,74,20211124T155758-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155758-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155758-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155758-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30275861
,,,233,74,20211124T155922-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T155922-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T155922-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T155922-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30275861
,,,234,74,20211124T160039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.30275861
,,,235,75,20211124T160217-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160217-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160217-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160217-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10305741
,,,236,75,20211124T160324-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160324-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160324-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160324-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10305741
,,,237,75,20211124T160442-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160442-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160442-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160442-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10305741
,,,238,76,20211124T160651-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160651-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160651-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160651-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10275862
,,,239,76,20211124T160835-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T160835-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T160835-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T160835-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10275862
,,,240,76,20211124T161002-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T161002-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T161002-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T161002-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10275862
,,,241,76,20211124T161155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T161155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T161155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T161155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.10275862
,,,242,77,20211124T161350-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T161350-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T161350-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T161350-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.20192828
,,,243,77,20211124T161426-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T161426-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T161426-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T161426-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.20192828
,,,244,78,20211124T161626-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,False,,,,,,,,,http://spathi.cmpt.sfu.ca/scene-toolkit/model-viewer?extra&modelId=multiscan.20211124T161626-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&format=textured-v1.1,https://aspis.cmpt.sfu.ca/stk-multiscan/multiscan/segment-annotator?condition=manual&format=textured-v1.1&segmentType=triseg-finest-hier-v1.1&modelId=multiscan.20211124T161626-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B&taskMode=fixup&startFrom=latest,https://aspis.cmpt.sfu.ca/stk-multiscan/motion-annotator?labelType=object-part&useDatGui=true&modelId=multiscan.20211124T161626-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,motionnet.IKEA.313.06781185/Showroom/BATHCOM
